CONCEDENTE|BENEFICIADO|CONVENIO|DESCRICAO_CONVENIO|CONVENIO_ORIGEM|BANCO|AGENCIA|CONTA|DATA_INICIO|DATA_TERMINO|VALOR|DATA_TRANSACAO|TIPO_CONVENIO|DATA_CELEBRACAO|EMPENHO_REF|VALOR_PARTIDA|VALOR_CONTRAPARTIDA|DESCRICAO_CONCEDENTE|DESCRICAO_BENEFICIADO|ANO|TIPO_BENEFICIADO
520030|12315123000109|002146|REALIZACAO DA I EXPOGENETICA DE ALAGOAS, NO PERIODO DE 12 A 16/05/10.|PROC.ADM.14007|001|15237|368881|2010/05/12|2010/05/16|60000|2010/06/04|1|2010/05/18|DESPESA|60000|0|SEC DE EST DA AGRIC PEC.PESCA E AQUICULTURA|FEDERACAO DA AGRICULTURA E PECUARIA DO EST AL|2010|PJ
530031|01543722000155|002154|EXECUTAR OBRAS DE SERVICOS E MELHORAMENTOS E RESTAURACAO DAS RODOVIAS AL 230/225/TRECHO ENTRE PENEDO/SAO BRAS, EXTENSAO 46,70 KM.|CONTRATO 12/10|104|27359|0600008940|2010/06/15|2011/06/15|25904270.57|2010/06/24|1|2010/06/15|DESPESA|25904270.57|0|SECRETARIA DE ESTADO DA INFRA-ESTRUTURA|S.V.C.-CONSTRUCOES LTDA|2010|PJ
530031|12200143000126|002162|REPASSE AO MUNIC. DE ATALAIA, MEDIANTE ATUACAO DE SEUS ORGAOS DE SANEAMENTO BASICO-SEINFRA E O SERVICO AUTONOMO DE AGUA E ESGOTO-SAAE, VISANDO A RESTAURACAO DO SISTEMA DE ESGOTAMENTO SANITARIO DA CIDA|CONVENIO 07/10|104|27359|0605007489|2010/06/21|2010/12/21|129512.33|2010/07/01|1|2010/06/18|DESPESA|129512.33|0|SECRETARIA DE ESTADO DA INFRA-ESTRUTURA|PREF MUNI ATALAIA|2010|PJ
530031|10823219000144|002216|OBRAS E SERVICOS DE REFORMA E ADEQUACAO DE ARMAZEM NO PORTO DE MACEIO, PARA FUNCIONAMENTO DO TERMINAL DE PASSAGEIROS.|CONTRATO 49/10|104|27359|110001|2010/09/25|2010/10/10|144835.43|2010/10/25|1|2010/09/13|DESPESA|144835.43|0|SECRETARIA DE ESTADO DA INFRA-ESTRUTURA|ENENGI- ENPREEND.NAC. DE ENG. IMOBILIA.LTDA|2010|PJ
530031|12294708000181|002201|COOPERACAO TECNICA E FINANCEIRA ENTRE O ESTADO DE ALAGOAS, VIA SEINFRA E A CASAL, VISANDO A REALIZACAO DE OBRAS DE MELHORAMENTO/ADEQUACAO DAS REDES COLETORAS, DE SANEAMENTO E DIST. DE AGUA.|TC 040/2010|104|27359|0605007489|2010/06/30|2010/12/31|25000000|2010/09/08|1|2010/06/30|DESPESA|25000000|0|SECRETARIA DE ESTADO DA INFRA-ESTRUTURA|CASAL - COMPANHIA DE SANEAMENTO DE ALAGOAS|2010|PJ
510524|06004296000103|002187|PROMOVER O FORTALECIMENTO DO CONTROLE SOCIAL , ATRAVES DOS MECANISMOS DE ARTICULACAO DA SOCIEDADE CIVIL E ARTICULACAO ENTRE REDES E ORGANIZACOES DA SOCIEDADE CIVIL|08/2010|104|27359|0606250000|2010/07/16|2010/09/16|41812.08|2010/08/11|1|2010/07/15|DESPESA|41812.08|0|FUNDO ESTADUAL DE SAUDE|ONG-AFINIDADES GLST-GAYS,LESB,SIMP E TRANG AL|2010|PJ
510524|08233729000110|002188|CONTRIBUIR PARA A REDUCAO DA INFECAO DAS DST HIV AIDS ATRAVES DA CARAVANA ITINERANTE DE PREVENCAO|10/2010|104|27359|0606250000|2010/07/20|2010/09/20|34580|2010/08/11|1|2010/07/19|DESPESA|34580|0|FUNDO ESTADUAL DE SAUDE|SOHMOS GLBT DE ARAPIRACA|2010|PJ
510557|07127369000109|002155|002/2010: FOMENTAR PROFISSIONALIZACAO PRODUCAO TEATRAL ARAPIRACA/AGRESTE. 002/2013: ACRESCENTA QUALIFICACAO TECNICOS/ATORES PAIXAO DE CRISTO, ATIVIDADES EM ESCOLAS PUBLICAS, PARCERIA COM UNIVERSIDADES|02/2010. 002/2|104|27359|11001|2010/05/05|2011/05/05|25000|2014/04/14|1|2010/05/04|DESPESA|25000|0|FUNDO DE DESENVOLVIMENTO DE ACOES CULTURAIS|ASSOCIACAO DOS ARTISTAS DE MASSARANDUBA|2010|PJ
520029|12471298000105|002151|REPASSE DE RECURSOS PELO CONCEDENTE, PARA QUE PROPONENTE REALIZE O 82 ENIC - ENCONTRO NACIONAL DA INDUSTRIA DA CONSTRUCAO. CABERA AO CONCEDENTE O VALOR DE150.000,00-SEDEC.|02/2010|104|27359|11001|2010/06/11|2010/08/09|459350|2010/06/17|1|2010/06/09|DESPESA|459350|0|SECRET DE ESTADO DO DESENVOLVI ECONOMICO|SINDICATO DA IND DA CONSTRUCAO DO EST DE AL|2010|PJ
520030|12436168000123|002147|REALIZACAO DO SEXTO CONGRESSO BRASILEIRO SANTA INES.|PROC.ADM.14001|104|20478|0300021284|2010/05/11|2010/08/11|36000|2010/06/04|1|2010/05/11|DESPESA|36000|0|SEC DE EST DA AGRIC PEC.PESCA E AQUICULTURA|ASSOC. DOS CRIAD. DE CAPRINOS E OVINOS AL|2010|PJ
520030|00759221000148|002165|A REALIZACAO DO PROJETO FEIRA CAMPONESAS. VALOR DO ESTADO: 86.200,00.|04/2010|104|27359|UNICA|2010/06/09|2010/10/16|94820|2010/07/05|1|2010/06/09|DESPESA|94820|0|SEC DE EST DA AGRIC PEC.PESCA E AQUICULTURA|PASTORAL DA TERRA DE ALAGOAS|2010|PJ
520030|12315123000109|002203|REALIZACAO DA 60 EXPOSICAO AGROPECUARIA E PRODUTOS DERIVADOS DE ALAGOAS, NO PERIODO DE 22 OUTUBRO A 31 OUTUBRO 2010, NO PARQUE DE EXPOSICAO JOSE DA SILVA NOGUEIRA, EM MACEIO-AL. VALOR DA CONTRAPARTIDA|CONV COOPERACA|104|27359|UNICA|2010/08/16|2010/11/30|220000|2010/09/15|1|2010/08/06|DESPESA|220000|0|SEC DE EST DA AGRIC PEC.PESCA E AQUICULTURA|FEDERACAO DA AGRICULTURA E PECUARIA DO EST AL|2010|PJ
520030|12316295000199|002214|PROJETO CULTIVO DE EUCALIPTO NO ESTADO DE ALAGOAS, GERANDO E FORNECENDO INFORMACOES  AOS INTEGRADORES E EMPREENDEDORES LOCAIS. A CONTRAPARTIDA PREVISTA P/SER PAGO PELA SEAGRI:40.000,00.|CONV 04/10.|104|27359|UNICA|2010/09/01|2011/10/01|275630|2010/10/06|1|2010/08/18|DESPESA|275630|0|SEC DE EST DA AGRIC PEC.PESCA E AQUICULTURA|FEDERACAO DA IND DO ESTADO DE AL - FIEA|2010|PJ
530031|02376692000100|002145|REGISTRO DE CONTRATO DA CONSTRUCAO DE UMA UNIDADE TERAPEUTICA DE RECUPERACAO DE DEPENDENTES QUIMICOS NO MUNICIPIO DE POCO DAS TRINCHEIRAS .|CONTRATO 17/20|104|27359|11001|2010/12/05|2010/12/05|147790.02|2010/06/02|1|2010/05/04|DESPESA|147790.02|0|SECRETARIA DE ESTADO DA INFRA-ESTRUTURA|CONSTRUTORA CONFIANCA LTDA - EPP|2010|PJ
530031|06034228000189|002177|OBRAS E SERVICOS DE PAVIMENTACAO, DRENAGEM, TERRAPLANAGEM. POLO DA MADEIRA E MOVEIS D CIDADE DE ARAPIRACA.|CONTRATO N. 16|104|27359|1101|2010/05/11|2010/09/11|4277793.05|2010/07/15|1|2010/05/05|DESPESA|4277793.05|0|SECRETARIA DE ESTADO DA INFRA-ESTRUTURA|PLATARFORMA ENGENHARIA LTDA|2010|PJ
250505|18732628000228|002167|A AFAL, A VISAO MUNDIAL E A ANDE SE COMPROMETEM A OPERACIONALIZAR UM PROGRAMA DE REDUCAO DE POBREZA MEDIANTE MILTIPLICACAO DA METODOLOGIA GOLD-D NO ESTADO DE ALAGOAS.CONTRAPARTIDA VISAO MUNDIAL R$ 322|CONV.001/SDP/0|001|00078|164232|2010/05/09|2011/05/09|2822800|2010/07/06|1|2009/11/10|DESPESA|2822800|0|AGENCIA DE FOMENTO DE ALAGOAS|VISAO MUNDIAL|2010|PJ
410506|12517413000127|002200|PROJETO ALFABETIZACAO DIGITAL E EMPREENDEDORISMO - DIGITALAGOAS, FOI CONCEBIDO COM A MOTIVACAO PRINCIPAL DE PROMOVER A CONVERGENCIA SOCIAL, ATRAVES DA INCLUSAO DIGITAL DA POPULACAO MAIS CARENTE DO EST|001/2010-ITEC/|104|27359|0600010210|2010/08/24|2012/02/23|2757345|2010/09/03|1|2010/08/23|DESPESA|2757345|0|INST DE TECNOLOGIA EM INFOR  E INFORMATICA|SERVICO DE APO AS MED E PEQ EMP DE AL SEBRAE|2010|PJ
410506|10369426000170|002213|OPERACIONALIZAR O PROJETO ALAGOAS COLABORATIVO-PROJETO DE FOMENTO A CULTURA DE COLABORACAO EM AMBIENTES DIGITAIS PARA ALAGOAS. VALOR DO ESTADO:136.246,50.|CONV ITEC 02/2|104|27359|0600010210|2010/09/13|2011/01/12|163766.5|2010/10/04|1|2010/09/09|DESPESA|163766.5|0|INST DE TECNOLOGIA EM INFOR  E INFORMATICA|LABORATORIO BRASILEIRO DE CULTURA DIGITAL|2010|PJ
510526|06018231000109|002134|APOIAR FINANCEIRAMENTE A NUTRIR - ASSOCIACAO DE COMBATE A DESNUTRICAO. O ESTADO, ATRAVES DA SEADES ENTRA COM 108.000,00, EM 03 PARCELAS DE 36.000,00; E A NUTRIR COM 15.264,00.|012/2010|104|27359|UNICA|2010/05/07|2011/05/06|123264|2010/05/13|1|2010/05/05|DESPESA|123264|0|FUNDO ESTADUAL DE ASSISTENCIA SOCIAL|NUTRIR - ASSOCIACAO DE COMBATE A DESNUTRICAO|2010|PJ
510526|12262242000132|002143|APOIAR FINACEIRAMENTE A AMAI VISANDO ATENDER VINTE ADOLECENTES COM VINCULO FAMILIAR ROMPIDO OU EM SITUACAO DE RISCO PESSOAL E OU SOCIAL. FONTE 0100: VALOR259.978,68.VINCULO AO CONVENIO TRANSF.001896-R|013/2010|104|27359|11001|2010/05/19|2011/07/19|407041.75|2011/07/14|1|2010/05/17|DESPESA|407041.75|0|FUNDO ESTADUAL DE ASSISTENCIA SOCIAL|ASSOC DO MOVIMENTO DE AMPARO A INFANCIA|2010|PJ
520029|12203196000109|002152|APOIAR O PROJETO EMPREENDER NO ESTADO DE ALAGOS, REALIZANDO O TERCEIRO CONGRESSO DA FEDERALAGOAS E O 9 ENCONTRO ESTADUAL DO PROGRAMA EMOREENDER|03/2010|104|27359|UNICA|2010/06/15|2010/07/14|50000|2010/06/23|1|2010/06/14|DESPESA|50000|0|SECRET DE ESTADO DO DESENVOLVI ECONOMICO|FEDERACAO DAS ASSOC COMERC DO EST DE ALAGOAS|2010|PJ
520029|03652914000125|002209|SERVICOS DE CONSULTORIA TCNICA ESPECIALIZADA PARA ELABORACAO DOS ESTUDOS E PROJETOS PRIORITARIOS A MODERNIZACAO E COMPETITIVIDADE DO PORTO DE MACEIO.|CONT.034/10 AM|104|27359|1101|2010/07/12|2011/01/12|402556.05|2010/09/24|1|2010/07/09|DESPESA|402556.05|0|SECRET DE ESTADO DO DESENVOLVI ECONOMICO|TC/BR TECNOLOGIA E CONSULTORIA BRASILEIRA S.A|2010|PJ
520030|04207672000123|002126|AQUISICAO DE SEMENTES DESTINADAS A SEAGRI, ATRAVES DA EMPRESA SANTANA ALGODOEIRA LTDA.|CONTRATO SEAGR|104|27359|11001|2010/04/14|2010/10/13|6379000|2010/05/03|1|2010/04/13|DESPESA|6379000|0|SEC DE EST DA AGRIC PEC.PESCA E AQUICULTURA|SANTANA ALGODOEIRA LTDA|2010|PJ
530031|08992184000125|002158|REPASSE DE RECURSOS AO CONSORCIO INTERMUNICIPAL PARA GESTAO DE RESIDUOS SOLIDOS-CIGRES, DESTINADOS AO PAGAMENTO PARCIAL DO PROJETO AMBIENTAL, ESTUDO DE IMPACTO AMBIENTAL-EIA, ATERRO SANITARIO PARA VAR|CONVENIO 013/1|104|27359|0605007489|2010/06/04|2010/07/04|76000|2010/07/01|1|2010/06/03|DESPESA|76000|0|SECRETARIA DE ESTADO DA INFRA-ESTRUTURA|CONS.INTEMUNI.PARA GEST.DE RES.SOLIDOS GIGRES|2010|PJ
510524|24479149000163|002223|OFERECER A POPULACAO NOS MUNIC CACIMBINHAS, CORURIPE, DELMIRO, MARECHAL DEODORO, MARAGOGI, PAO DE ACUCAR, RIO LARGO E VICOSA, POR MEIO DE UNIDADE MOVEL AUDITIVA. CONTRAPARTIDA: 188.586,42;EM 11 PARC 1|013/2010|104|27359|UNICA|2010/12/03|2011/12/02|308816.95|2010/12/16|1|2010/12/02|DESPESA|308816.95|0|FUNDO ESTADUAL DE SAUDE|ASSOC DOS AMIGOS E PAIS DE PESSOAS ESPECIAIS|2010|PJ
